obs_id,key,value
183,x5,2.433985340221382
184,x5,2.5872497706502817
185,x5,2.409362034514248
186,x5,2.4165710113940246
187,x5,2.2890228146852305
188,x5,2.4739754210930722
189,x5,2.3449300220693967
190,x5,2.1604202760487157
191,x5,2.2685122069028334
192,x5,2.2954705193874534
193,x5,2.2430940153461862
194,x5,2.299678291231379
195,x5,1.9690323855066976
196,x5,1.960565872492888
197,x5,2.0051360271439704
198,x5,2.190273049101808
199,x5,2.366498654788464
200,x5,2.595348107371486
201,x5,2.3794831166849733
1,x6,-0.11597306127237374
2,x6,-0.1705458614790186
3,x6,NA
4,x6,-0.07431135853732108
5,x6,-0.1468940013161753
6,x6,-0.1941533860099352
7,x6,-0.26134699796091887
8,x6,-0.18754443689367578
9,x6,-0.14430523139070475
10,x6,-0.20311305637329857
11,x6,-0.05988803772232544
12,x6,-0.1687497305702485
13,x6,-0.3462054020089516
14,x6,-0.047247841410155575
15,x6,-0.13543518920152856
16,x6,-0.2628305908404758
17,x6,-0.42621026398231654
18,x6,-0.5787769167047754
19,x6,-0.4690101175367402
20,x6,-0.445358530079332
21,x6,-0.41372340962024917
22,x6,-0.2751834786969506
23,x6,-0.28915755852654146
24,x6,-0.3848063153833566
25,x6,-0.3571583461721509
26,x6,-0.3263067897492674
27,x6,NA
28,x6,-0.535589569627591
29,x6,-0.5390956644480343
30,x6,-0.6635263265905899
31,x6,-0.8550443847601159
32,x6,-0.9503358779106618
33,x6,-0.7630149414889061
34,x6,-0.9355695424666433
35,x6,-1.0520391301857206
36,x6,-1.1393440931133436
37,x6,-0.9837208492171021
38,x6,-1.2161422827824122
39,x6,-1.1968121233545608
40,x6,-1.1803091865001125
41,x6,-1.2425577782955286
42,x6,-1.2994847881239178
43,x6,-1.2926432010546027
44,x6,-1.334323596852045
45,x6,-1.3447489898150495
46,x6,-1.4704750505212247
47,x6,-1.5276000612119545
48,x6,-1.6113589515645663
49,x6,-1.4035768202828398
50,x6,-1.3934649781446498
51,x6,-1.3935467897279952
52,x6,-1.387787017838151
53,x6,-1.385972800825164
54,x6,-1.4425873317475157
55,x6,-1.4559959663721922
56,x6,-1.4619326663887278
57,x6,-1.425223683189647
58,x6,-1.4846036820860096
59,x6,-1.3600752070693247
60,x6,-1.358465521187324
61,x6,-1.3974324584919877
62,x6,-1.3122613737351054
63,x6,-1.287481019784342
64,x6,-1.208699474236724
65,x6,-1.0402749450955087
66,x6,-1.0644913228283863
67,x6,-1.3442447322226116
68,x6,-1.3593770496986224
69,x6,-1.3311123532420113
70,x6,-1.2818907574365193
71,x6,-1.2144447577464712
72,x6,-1.3625861472320346
73,x6,-1.3381681026930354
74,x6,-1.3013995994075844
75,x6,-1.1237609411288576
76,x6,-1.1548142833734234
77,x6,-1.2433113448266822
78,x6,-1.3142935087265017
79,x6,-1.1750662426512843
80,x6,-1.304104015297236
81,x6,-1.3370133976022387
82,x6,-1.4744669092709157
83,x6,-1.519758901214722
84,x6,-1.4370297985951206
85,x6,-1.5266210633717086
86,x6,-1.429495495937558
87,x6,-1.4114794361683463
88,x6,-1.342851187949404
89,x6,-1.5181616566583673
90,x6,-1.6827146426837636
91,x6,-1.7615401612770167
92,x6,-1.664072892241718
93,x6,-1.7573378126401966
94,x6,-1.8269857730714343
95,x6,-1.7344954767245027
96,x6,-1.8014916100693115
97,x6,-1.8124334149558317
98,x6,-1.7033361491181178
99,x6,-1.794379585846223
100,x6,-1.9877355339215388
101,x6,-1.917858340273593
102,x6,-2.1098851384625728
103,x6,-2.240019354854449
104,x6,-2.4155076756817815
105,x6,-2.3587283503452015
106,x6,-2.3911683320683697
107,x6,-2.389454287224445
108,x6,-2.375354574806616
109,x6,-2.1623775092585107
110,x6,-1.9246772638924996
111,x6,-1.8420508159488984
112,x6,-1.944536942828069
113,x6,-2.0454229218069235
114,x6,-1.946614876797854
115,x6,-1.7943296468176049
116,x6,-1.9000383244858974
117,x6,-1.7814718403522003
118,x6,-1.8683108590527
119,x6,-1.8762821027615628
120,x6,-2.016035568963541
121,x6,-1.959603669176309
122,x6,-1.951271402379474
123,x6,-1.8706040310067515
124,x6,-1.884074569791266
125,x6,-1.9100934169535846
126,x6,-1.942258885331436
127,x6,-2.0534853007676004
128,x6,-1.939956710370358
129,x6,-1.8896422466592653
130,x6,-1.926128096641678
131,x6,-1.8195604916377115
132,x6,-1.8669923642255855
133,x6,-2.0882998972912783
134,x6,-2.148560049318963
135,x6,-2.2120859424691925
136,x6,-2.204804277249286
137,x6,-2.196569042284045
138,x6,-2.2020549892774506
139,x6,-2.2961223012971375
140,x6,-2.2397126911154235
141,x6,-1.9732172476401237
142,x6,-1.8631320437151506
143,x6,-1.7174653509639766
144,x6,-1.7215491723796637
145,x6,-1.8248322121711507
146,x6,-1.7830481444702797
147,x6,-1.7989171261271653
148,x6,-1.8710298413763413
149,x6,-1.7785405856866678
150,x6,-1.7639689610855849
151,x6,-2.034323601956131
152,x6,-1.9945434659489012
153,x6,-2.003050639087154
154,x6,-1.955627516919752
155,x6,-2.1381710483534553
156,x6,-2.2246053270231614
157,x6,-2.11798562922904
158,x6,-1.9593877535140922
159,x6,-1.8296714785403085
160,x6,-1.8212791744097794
161,x6,-1.931501117593408
162,x6,-1.9574070500894232
163,x6,-2.0798150502553647
164,x6,-2.093901876684218
165,x6,-2.0227542576482476
166,x6,-2.003642595376456
167,x6,-1.9510491652921784
168,x6,NA
169,x6,-2.0176115029166506
170,x6,-2.00819405312439
171,x6,-1.8702448803257135
172,x6,-1.956876805254926
173,x6,-1.7596537214702817
174,x6,-1.5873679869930888
175,x6,-1.6441810624167983
176,x6,-1.6133570045037429
177,x6,-1.5246254764176148
178,x6,-1.4518737503817674
179,x6,-1.5521005001387873
180,x6,-1.580607898523645
181,x6,-1.5375334569795234
182,x6,-1.5409761461516662
183,x6,-1.6875081536354248
184,x6,-1.7805161914904866
185,x6,-1.7362510338526729
186,x6,-1.6223956875997103
187,x6,-1.7058476545630146
188,x6,-1.7152150457202935
189,x6,-1.8209498595728926
190,x6,-1.9166115571030882
191,x6,-1.79960425875579
192,x6,-1.5571210121067518
193,x6,-1.4435196875894625
194,x6,-1.4097226158160872
195,x6,-1.2878451506327229
196,x6,-1.269775126321826
197,x6,-1.1772925545219266
198,x6,-0.9449003351305516
199,x6,-0.7851079467634838
200,x6,NA
201,x6,-0.6991065738975849
1,x7,NA
2,x7,NA
3,x7,NA
4,x7,-0.1719170729541768
5,x7,0.02448582101401304
6,x7,NA
7,x7,0.5174601722389662
8,x7,0.52520733291464
9,x7,0.7895588159374658
10,x7,0.5999350922608139
11,x7,0.13033815758603795
12,x7,-0.34607241775504494
13,x7,NA
14,x7,0.22000601722306445
15,x7,0.23515514460270712
16,x7,-0.25295656023967594
17,x7,-0.31048465307174683
18,x7,-0.2838965281240397
19,x7,-0.5008565742107003
20,x7,-0.6443426753029131
21,x7,-0.7207443074153751
22,x7,-0.5483594528176232
23,x7,-0.9680169493373939
24,x7,-0.5159359121203156
25,x7,-0.7680622519390489
26,x7,-0.36264305787910106
27,x7,-1.032225163552532
28,x7,-1.7078047390326159
29,x7,-2.1003160749863903
30,x7,-2.5173882840421484
31,x7,-2.2022118188855395
32,x7,-1.81074245011051
33,x7,-1.7880289618366698
34,x7,-2.1483272190790728
35,x7,-1.87021862284246
36,x7,-2.2759325452636507
37,x7,-2.638117811222635
38,x7,-2.5296011985610853
39,x7,-2.5776491947264595
40,x7,-2.5075348016395393
41,x7,-2.5279637847430707
42,x7,-2.463820192848288
43,x7,-2.728215356023526
44,x7,-2.7225260050446187
45,x7,-2.784584164406094
46,x7,-2.8689366593641767
47,x7,-2.80463355158458
48,x7,-2.5587218195369563
49,x7,-2.7581771292121484
50,x7,-3.10711809023069
51,x7,-2.8135421380499976
52,x7,-2.512109713742236
53,x7,-2.886492121457586
54,x7,-2.908054446361168
55,x7,-2.972305976086413
56,x7,-3.07498019400838
57,x7,-3.130866109084698
58,x7,-2.994818446812685
59,x7,-2.295819548503292
60,x7,-2.305249971836818
61,x7,-2.4297724027391254
62,x7,-2.8341322562384774
63,x7,-2.848064552213614
64,x7,-2.495012679244162
65,x7,-2.7558321018719325
66,x7,-2.327580420557887
67,x7,-2.1293847154807852
68,x7,-2.4096131926642763
69,x7,-2.9427180578180567
70,x7,-3.0504935599528706
71,x7,-3.4043858270071023
72,x7,-3.3668298652532216
73,x7,-3.9181752464617277
74,x7,-3.7456063338239103
75,x7,-4.088024750497126
76,x7,-4.353172522718621
77,x7,-4.624057464687092
78,x7,-3.912024496307031
79,x7,-3.725532261915592
80,x7,-3.8250950701363524
81,x7,-4.355674447527051
82,x7,-4.535562754062713
83,x7,-4.656582936502018
84,x7,-4.473578705878967
85,x7,-4.122047014615269
86,x7,-4.415108322810727
87,x7,-4.482759012498858
88,x7,-4.713278084469646
89,x7,-4.880201412834838
90,x7,-4.790659811801344
91,x7,-4.857822183889568
92,x7,-5.0038960918664
93,x7,-5.322256207683021
94,x7,-5.242404930920323
95,x7,-5.0987825764687145
96,x7,-5.07983627766989
97,x7,-5.168157773664133
98,x7,-5.196219424824547
99,x7,-4.7720329157761965
100,x7,-4.362335105249579
101,x7,-4.885637961039659
102,x7,-5.303654921442351
103,x7,-5.646401684224852
104,x7,-4.758359603522975
105,x7,-5.353053009038554
106,x7,-5.183083275688182
107,x7,-5.553827176220501
108,x7,-5.324613040874271
109,x7,-5.472432833880112
110,x7,-5.924861917233221
111,x7,-6.58704125862809
112,x7,-6.692752672480791
113,x7,-6.726890896661499
114,x7,-6.671978829918593
115,x7,-6.169289463866066
116,x7,-6.330946616006882
117,x7,-6.795865477931053
118,x7,-6.764803461970074
119,x7,-6.798264104632954
120,x7,-6.668048657218639
121,x7,-6.953996077449135
122,x7,-6.5183026816907645
123,x7,-6.214967916292941
124,x7,-6.559623220315088
125,x7,-7.0389413229253615
126,x7,-7.001004128455294
127,x7,-6.533577139964996
128,x7,-6.98261375702454
129,x7,-7.730751459085148
130,x7,-8.051578043574773
131,x7,-8.344237168158164
132,x7,-8.150539366004987
133,x7,-8.245367598514184
134,x7,-8.04617649029105
135,x7,NA
136,x7,-8.055948016872719
137,x7,-8.03006813446119
138,x7,-8.114103209462602
139,x7,-8.28282794902293
140,x7,NA
141,x7,-8.019625079852469
142,x7,-7.982896327179758
143,x7,-7.628497448071244
144,x7,NA
145,x7,-7.3809231637792045
146,x7,-7.58574065072429
147,x7,NA
148,x7,NA
149,x7,-7.886775892768932
150,x7,-7.582121955758477
151,x7,NA
152,x7,-7.5448989885277316
153,x7,-7.178391791183806
154,x7,-7.38673484487187
155,x7,-7.969403527860057
156,x7,-7.66731718438082
157,x7,-7.766541856781662
158,x7,NA
159,x7,NA
160,x7,-8.906461381271793
161,x7,NA
162,x7,-9.047272470862161
163,x7,-9.073200599858037
164,x7,NA
165,x7,-9.622105154593065
166,x7,-9.406158885121476
167,x7,-9.332241424961127
168,x7,-9.505237392843446
169,x7,-9.52807294787689
170,x7,-9.59261420652361
171,x7,NA
172,x7,-9.327842618946228
173,x7,-9.901475574745074
174,x7,-9.920782618701312
175,x7,NA
176,x7,-9.865139204725498
177,x7,-9.636557426835951
178,x7,-9.635458561913623
179,x7,-9.30304164517664
180,x7,-8.909762559683646
181,x7,-9.506203676881698
182,x7,-9.541437244280285
183,x7,-9.243358603792103
184,x7,-9.021045836979615
185,x7,-9.410927006717278
186,x7,-8.835493564383729
187,x7,-8.817641111264136
188,x7,-8.601964801355024
189,x7,-8.485778889831332
190,x7,-7.8294142282346195
191,x7,-8.468789791927154
192,x7,-8.698266200742017
193,x7,-8.710432624060692
194,x7,-8.804768995856573
195,x7,-8.564745035285595
196,x7,NA
197,x7,-8.145633408281501
198,x7,NA
199,x7,-8.152787348249673
200,x7,-8.063927216630875
201,x7,NA
